name,surname,email,taxcode,status,ec_taxcode,pt_taxcode,role
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,94152860543,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,91028310414,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,91116290726,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,90057780471,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,92183350344,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,92561110153,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,97699020158,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,92071940701,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,97308560826,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,93126650758,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,94134770307,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,92085980404,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,94630340159,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,91025590927,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,93050040919,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,92033690063,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,91171510356,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,90143380328,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,90044970748,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,84003670639,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,92072510719,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,93121480755,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,93437850725,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,90042650748,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80007120852,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,97713140586,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,92108330801,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,93061340712,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,91112520720,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,81001290881,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,93061330713,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,97804520589,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80007270780,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,82007700816,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,91042910819,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80010160275,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,86000100585,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,84007010485,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80005520434,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,83000520615,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80005530789,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80008890651,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80040230106,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,96013620792,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80099570154,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80003870641,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80014900304,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80029590280,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80005930542,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,81003460169,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80000040677,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,97050570825,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,92093030804,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80003750140,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80003060797,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80000370702,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80006090346,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80002810622,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80003270602,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80003870765,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,82000200715,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80001560517,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80184350587,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,92093820642,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,97846560585,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,92229660920,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,92041070456,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,94177170365,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,90062250593,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,97846570584,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,97698700156,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,95626110019,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,90073000573,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,92104610099,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,90102140721,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,92063460858,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,95182400101,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,95182390104,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,93203370874,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,93057140191,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,96081330761,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,91065390121,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,91378910375,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,91139630593,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,90052610954,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,95215860636,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,95215840638,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,96024800821,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,91133310689,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,91088940936,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,92071800624,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,93075960893,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,92093860804,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,93073930815,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,97784440014,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,92073310606,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80004550556,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80002130542,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80015600499,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,90018780727,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,90012910858,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,82002460853,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80005420858,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80015990544,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,82003550728,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80005900727,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80022470720,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,83002530729,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80004900728,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80010420729,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80022450722,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,82008410407,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,86000930064,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80005260726,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,93000440722,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80034260721,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80004940724,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,93030340728,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,93328060723,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,83001990726,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80002320903,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80007090642,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,83003530728,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80034880726,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,82014380727,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,83006560722,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,91022680903,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,91002950706,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,92042380722,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,81003310729,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,96034400067,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80005750908,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80003700905,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80093750018,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80104240637,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80104490638,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,81000750653,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80092660010,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80007620547,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80006580056,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,81002810828,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,81002330827,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,91006390636,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80092100017,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,81001750868,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,82003590039,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,91000400860,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,97169100829,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80022040879,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80007700729,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80056310826,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,82007810631,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,82009120633,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,84004610014,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80017240823,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,93007720639,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,83501880013,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80027450651,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80026720658,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80026100653,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80018090656,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80042910481,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80012820876,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80005380854,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,82002830725,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,83003410723,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80005410669,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80027690876,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,82001640042,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,82001620044,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80092090010,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,81006250666,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,81007920408,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,81007940406,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,81008160400,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,81007690407,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,81008120404,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,81007170400,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80004260495,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,82002190849,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80098800016,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,82008030486,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80009900491,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,81004390415,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80011990365,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80094680016,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80128210152,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80007530662,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80013930732,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,82001830528,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,93105410877,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80092250010,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80002240697,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80091260010,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80018290728,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80010630335,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,83000150363,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80014240875,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,91004610845,,referente pagamenti
Referente,Pagamenti MIM,account@selfcare.it,PAGOPA01H23H501X,true,80009530330,,referente pagamenti
